what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1289863771943
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1289863771944
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1289863771944
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1289863771946
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1289863771946
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1289863771947
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1289863771947
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1289863771976
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1289863771976
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1289863771977
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1289863771977
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1289863771978
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1289863771979
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1289863771980
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1289863771980
os,sysinfo,,,"win32",1289863771985
arch,sysinfo,,,"x86_64",1289863771985
ws,sysinfo,,,"win32",1289863771985
locale,sysinfo,,,"pt_BR",1289863771985
processors,sysinfo,,,"2",1289863771985
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1289863771985
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1289863771985
java.specification.name,sysinfo,,,"Java Platform API Specification",1289863771985
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1289863771985
java.specification.version,sysinfo,,,"1.6",1289863771985
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1289863771985
java.version,sysinfo,,,"1.6.0_22",1289863771985
java.vm.info,sysinfo,,,"mixed mode",1289863771985
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1289863771985
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1289863771985
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1289863771985
java.vm.specification.version,sysinfo,,,"1.0",1289863771985
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1289863771985
java.vm.version,sysinfo,,,"17.1-b03",1289863771985
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1289863772037
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1289863772038
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1289863773190
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1289863773205
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1289863773211
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1289863773495
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289863774080
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1289863775817
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1289863775990
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1289863776257
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1289863778329
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1289863778734
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1289863778757
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1289863778794
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1289863780386
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289863802163
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1289863804401
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1289863805215
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289863813664
closed,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1289863822649
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.2.v20100608-0100-e3x,"org.eclipse.cdt.mylyn.ui",1289863824383
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289863838812
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289863841169
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289863843035
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201006141710,"org.eclipse.cdt.managedbuilder.ui",1289863847325
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289863847649
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1289863881002
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1289863882174
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289863882430
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1289863918961
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1289863921569
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289863955426
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289863958665
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1289863967276
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289863992970
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1289863994312
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1289863998082
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1289864018936
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1289864019700
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1289864020023
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1289864020372
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864021038
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1289864021754
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864077443
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1289864080500
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289864095993
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289864104580
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289864137837
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864150755
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864152851
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864159458
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864172371
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864176010
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864177217
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864178192
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864186347
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289864192423
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864206333
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864208869
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289864209233
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864215897
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864227547
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864243328
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864246362
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1289864269935
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289864281649
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864283386
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864327907
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1289864356954
error,log,,,"Error",1289864366959
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1289864367067
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1289864475366
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864490947
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864502883
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289864548557
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864549769
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864555172
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1289864592171
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1289864632162
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1289864634361
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1289864670202
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1289864675889
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289864742588
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1289864752083
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1289864772382
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289864773213
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1289864773219
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289864774096
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289864776717
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289864777750
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864791346
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864800035
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289864815964
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289864817824
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1289864821943
error,log,,,"Unable to get CElement for Macro",1289864857988
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1289864858009
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1289864875344
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1289864880291
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1289864882259
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289864887978
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864889328
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864917917
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864927082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289864929312
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1289864943190
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1289864943330
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1289864943475
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1289864943661
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289864945917
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289864947288
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289864954820
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289864955872
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289864962557
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289864965050
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289864973389
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289864974967
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289864992333
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1289865024193
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201006141710,"org.eclipse.cdt.debug.core",1289865024397
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201006141710,"org.eclipse.cdt.debug.ui",1289865024425
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865024448
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865024661
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865024742
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865026016
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1289865030045
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1289865032124
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1289865049880
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1289865050536
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1289865051702
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1289865053581
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1289865060732
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1289865062065
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1289865116644
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1289865117205
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1289865131431
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865137025
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865153756
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865161876
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865168336
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289865168975
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289865193597
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865194319
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865196239
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865196264
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865197133
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289865213456
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865225001
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865230427
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865233148
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865233199
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201006141710,"org.eclipse.cdt.debug.mi.ui",1289865233652
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.0.201006141710,"org.eclipse.cdt.debug.mi.core",1289865233689
started,bundle,org.eclipse.cdt.launch,6.1.0.201006141710,"org.eclipse.cdt.launch",1289865238578
started,bundle,org.eclipse.cdt.dsf,2.1.0.201006141710,"org.eclipse.cdt.dsf",1289865245068
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201006141710,"org.eclipse.cdt.dsf.gdb",1289865245069
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.gdb.ui",1289865245071
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289865250452
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865263620
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865286442
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1289865287673
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865292402
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865297933
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865306186
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865318969
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289865357273
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865363139
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865372874
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1289865391248
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289865397349
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865403162
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865409937
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865417023
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865418640
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289865420326
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1289865422782
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865426890
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865442866
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1289865454945
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1289865456119
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1289865459540
closed,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1289865462739
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865464657
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865467757
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1289865476580
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1289865478384
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289865478417
