what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1288485249791
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1288485249808
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1288485249864
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1288485249872
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1288485249872
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1288485249886
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1288485249902
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1288485249916
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1288485249923
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1288485249934
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1288485249938
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1288485249951
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1288485249960
os,sysinfo,,,"win32",1288485249963
arch,sysinfo,,,"x86_64",1288485249963
ws,sysinfo,,,"win32",1288485249963
locale,sysinfo,,,"pt_BR",1288485249963
processors,sysinfo,,,"2",1288485249963
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1288485249963
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1288485249963
java.specification.name,sysinfo,,,"Java Platform API Specification",1288485249963
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1288485249963
java.specification.version,sysinfo,,,"1.6",1288485249963
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1288485249963
java.version,sysinfo,,,"1.6.0_22",1288485249963
java.vm.info,sysinfo,,,"mixed mode",1288485249963
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1288485249963
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1288485249963
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1288485249963
java.vm.specification.version,sysinfo,,,"1.0",1288485249963
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1288485249963
java.vm.version,sysinfo,,,"17.1-b03",1288485249963
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1288485250292
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1288485250332
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1288485250451
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1288485250551
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1288485250713
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1288485250739
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1288485251135
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1288485251270
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1288485251577
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1288485251782
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1288485254461
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485254946
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1288485255971
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1288485256013
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1288485256075
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1288485256327
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1288485256368
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485256528
closed,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1288485256600
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.2.v20100608-0100-e3x,"org.eclipse.cdt.mylyn.ui",1288485259412
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201006141710,"org.eclipse.cdt.managedbuilder.ui",1288485264115
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485264509
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485265525
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485267573
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485268704
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485270278
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485290577
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485307545
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485312810
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1288485312820
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1288485312820
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485314209
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485319803
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485323776
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485326177
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1288485326353
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1288485328667
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1288485330931
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1288485352590
