what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288485391200
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1288485398861
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288485399802
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288485400058
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1288485401908
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288485443401
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288486400203
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288486402230
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288487499300
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288487499424
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288487500367
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288487500412
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288487502313
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288487505644
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201006141710,"org.eclipse.cdt.debug.mi.ui",1288487511360
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.0.201006141710,"org.eclipse.cdt.debug.mi.core",1288487511401
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201006141710,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1288487511420
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201006141710,"org.eclipse.cdt.debug.ui.memory.search",1288487511429
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.gdb.ui",1288487511452
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.ui",1288487511480
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201006141710,"org.eclipse.cdt.gdb.ui",1288487511497
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201006141710,"org.eclipse.cdt.dsf.gdb",1288487511518
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201006141710,"org.eclipse.cdt.launch",1288487511546
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201006141710,"org.eclipse.cdt.debug.ui",1288487511546
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201006141710,"org.eclipse.cdt.debug.ui.memory.traditional",1288487511563
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1288620415229
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1288620415231
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1288620415237
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1288620415265
started,bundle,org.eclipse.cdt.core,5.2.0.201006141710,"org.eclipse.cdt.core",1288620415265
started,bundle,org.eclipse.cdt.make.core,7.0.0.201006141710,"org.eclipse.cdt.make.core",1288620415280
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201006141710,"org.eclipse.cdt.make.ui",1288620415299
